Date,Open,Stock_Price,Adj Close,Next_Stock_Price_1,Next_Stock_Price_2,source,author,title,description,url,urlToImage,publishedAt,content,date,vader_sentiment,sentiment_category
19/08/2024,217.0700073,222.7200012,222.7200012,221.1000061,223.2700043,Yahoo Entertainment,Unknown,Suspected Sephora Shoplifter Caught Hiding in Tesla Truck: Cops,No description available,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_66e2e06b-ee47-4eee-abd7-e710a9235cea,No image available,19/08/2024 16:20,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",19/08/2024,0.5423,positive
19/08/2024,217.0700073,222.7200012,222.7200012,221.1000061,223.2700043,Gizmodo.com,Matt Novak,Tesla Is Hiring Humans to Wear Motion-Capture Suits to Train Optimus Robots,Have you ever wanted to work graveyard shift training a robot that may one day destroy humanity? Have we got a job for you.,https://gizmodo.com/tesla-is-hiring-humans-to-wear-motion-capture-suits-to-train-optimus-robots-2000488525,https://gizmodo.com/app/uploads/2024/08/optimus-robot-youtube.jpg,19/08/2024 17:20,Tesla has clearly been struggling to catch up with much more advanced rivals in the race to build a humanoid robot that can do everything from assembling cars to babysitting your kids. But a new job … [+2674 chars],19/08/2024,0.1522,positive
19/08/2024,217.0700073,222.7200012,222.7200012,221.1000061,223.2700043,Gizmodo.com,Matthew Gault,The Cybertruck Heads to War With Militarized Upgrades,A company is offering to up-armor Cybertrucks and Chechnya's dictator rolled a machine-gun armed Cybertruck through the streets of his country's capital.,https://gizmodo.com/militarized-cybertrucks-are-here-2000488469,https://gizmodo.com/app/uploads/2024/08/Kadyrov_Cybertruck.jpg,19/08/2024 14:35,"Cybertrucks armed with extra armor and kitted out with machine guns are here.
Ramzan Kadyrov, the brutal dictator of Chechnya and prominent Putin ally, has invited Elon Musk to visit him in Grozny. … [+3031 chars]",19/08/2024,-0.4215,negative
20/08/2024,224.8800049,221.1000061,221.1000061,223.2700043,210.6600037,The Verge,William Poor,Lost Highway,Surviving a 450-mile hydrogen-powered road trip.,https://www.theverge.com/c/2024/8/20/24195787/lost-highway,https://cdn.vox-cdn.com/thumbor/kxO-g-52yNiU4Oud9ahnJDhaHu8=/138x217:1902x1143/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25580173/VRG_VST_Hydrogen_Highway.jpg,20/08/2024 14:00,"In 2004, California Governor Arnold Schwarzenegger announced plans for a “hydrogen highway.” It called for a new kind of fuel station, built to support a new kind of electric vehicle. Cars powered by… [+5125 chars]",20/08/2024,0.4019,positive
20/08/2024,224.8800049,221.1000061,221.1000061,223.2700043,210.6600037,Business Insider,mfox@businessinsider.com (Matthew Fox),Nvidia has added $765 billion to its market value in less than 2 weeks,"Nvidia's $765 billion gain in market cap over eight trading days is more than the value of entire companies including Tesla, JPMorgan, and Walmart.",https://markets.businessinsider.com/news/stocks/nvidia-stock-price-surge-765-billion-market-value-8-days-2024-8,https://i.insider.com/66c4d86b1aa2ac29ee329611?width=1200&format=jpeg,20/08/2024 19:27,"Shares of Nvidia have leaped 31% since the stock last closed below $100 per share on August 7, with the mega-cap tech company adding $765 billion to its market value in just eight trading days.
The … [+2567 chars]",20/08/2024,0.7003,positive
20/08/2024,224.8800049,221.1000061,221.1000061,223.2700043,210.6600037,Slashdot.org,BeauHD,Hyundai Hits Double-Digit EV Market Share In the US,"Hyundai Motor Group, which includes Kia and Genesis, accounted for 10% of the U.S. EV market through the first seven months of 2024, outpacing Ford (7.4%) and GM (6.3%). Electrek reports: Although IONIQ 5 and 6 sales slipped last month, they are still up 25% …",https://tech.slashdot.org/story/24/08/19/2357230/hyundai-hits-double-digit-ev-market-share-in-the-us,https://a.fsdn.com/sd/topics/transportation_64.png,20/08/2024 0:02,"Although IONIQ 5 and 6 sales slipped last month, they are still up 25% and 54% year-to-date, respectively. Meanwhile, sister company Kia continued its record-setting performance in July after EV sale… [+768 chars]",20/08/2024,-0.4215,negative
20/08/2024,224.8800049,221.1000061,221.1000061,223.2700043,210.6600037,Xataka.com,Jose García,"Tesla quiere que su robot Optimus se mueva como un humano y para eso necesita humanos (y datos), así que ya los está contratando","Fue alrededor de dos años cuando Tesla mostró por primera vez el prototipo de Optimus, su robot humanoide. Este robot, que de acuerdo a la compañía, tendrá un importante papel en el futuro, ha pasado por varias versiones y lo hemos visto mejorar con el tiempo…",https://www.xataka.com/robotica-e-ia/tesla-quiere-que-su-robot-optimus-se-mueva-como-humano-para-eso-necesita-humanos-datos-asi-que-esta-contratando,https://i.blogs.es/c028dc/original/840_560.jpeg,20/08/2024 12:01,"Fue alrededor de dos años cuando Tesla mostró por primera vez el prototipo de Optimus, su robot humanoide. Este robot, que de acuerdo a la compañía, tendrá un importante papel en el futuro, ha pasado… [+4263 chars]",20/08/2024,0.34,positive
20/08/2024,224.8800049,221.1000061,221.1000061,223.2700043,210.6600037,The Verge,Andrew J. Hawkins,"Hydrogen cars flopped, but fuel cells are finding new life in trucks and boats","Hydrogen cars flopped, but some companies are still investing into the technology for larger projects like mining trucks, cement mixers, and terminal tractors  However, they still face running into the same challenges around price and fueling.",https://www.theverge.com/24221818/hydrogen-car-trucks-construction-boat-airplane-fuel-cells,https://cdn.vox-cdn.com/thumbor/YwalcaIyz7o7HA6gbmuKcoD2-iE=/0x0:3654x2280/1200x628/filters:focal(1827x1140:1828x1141)/cdn.vox-cdn.com/uploads/chorus_asset/file/25575266/1240388737.jpg,20/08/2024 14:00,"The Energy Observer, a boat powered by hydrogen and other renewable energy sources, sailing in the Gulf of Thailand in 2022. | Photo by Pitcha Dangprasith / AFP via Getty Images

 


 Mining trucks,… [+13071 chars]",20/08/2024,0.4939,positive
20/08/2024,224.8800049,221.1000061,221.1000061,223.2700043,210.6600037,Xataka.com,Alberto de la Torre,Tesla tiene el coche eléctrico a batir en Europa. Esta marca china tiene claro cómo darle la vuelta: recargas de 10 minutos,"La demanda de coches eléctricos se ha frenado en los últimos meses. Después de superar una primera montaña, la demanda de este tipo de vehículos está discurriendo por un valle que debería terminar con la llegada de nuevos coches eléctricos más asequibles que …",https://www.xataka.com/movilidad/tesla-tiene-coche-electrico-a-batir-europa-esta-marca-china-tiene-claro-como-darle-vuelta-recargas-10-minutos,https://i.blogs.es/132baf/1718071658-article-19-2x-1/840_560.jpeg,20/08/2024 8:00,"La demanda de coches eléctricos se ha frenado en los últimos meses. Después de superar una primera montaña, la demanda de este tipo de vehículos está discurriendo por un valle que debería terminar co… [+4915 chars]",20/08/2024,0.34,positive
20/08/2024,224.8800049,221.1000061,221.1000061,223.2700043,210.6600037,Gizmodo.com,Matthew Gault,Trump Signals a Future for Elon Musk in the White House,"During a campaign stop in Pennsylvania, the candidate said he’d consider appointing Musk to his cabinet if elected.",https://gizmodo.com/trump-signals-a-future-for-elon-musk-in-the-white-house-2000488920,https://gizmodo.com/app/uploads/2024/08/Trump_EV.jpg,20/08/2024 14:40,"Donald Trump told a Reuters reporter on Monday that hed consider ending the $7,500 tax credit for electric-vehicle purchases. He also said hed consider appointing Tesla CEO and EV tax credit enjoyer,… [+3028 chars]",20/08/2024,0.6369,positive
21/08/2024,222.6699982,223.2700043,223.2700043,210.6600037,220.3200073,Gizmodo.com,Matt Novak,Tesla Issues Physical Recall After Vehicles Literally Come Unglued,"While most Tesla recalls have involved over-the-air updates, this one requires a physical inspection.",https://gizmodo.com/tesla-issues-physical-recall-after-vehicles-literally-come-unglued-2000489406,https://gizmodo.com/app/uploads/2024/08/tesla-model-x-recall-getty-2021-china.jpg,21/08/2024 18:00,"Tesla issued a recall on just over 9,100 Model X SUVs on Wednesday over an issue that involves the trim separating from the vehicle, according to a notice published online by the National Highway Tra… [+2878 chars]",21/08/2024,0.0,nuetral
21/08/2024,222.6699982,223.2700043,223.2700043,210.6600037,220.3200073,Yahoo Entertainment,Sarah Fielding,Tesla issues an in-person recall for its Model X SUV,"Tesla has recalled over two million vehicles in 2024 alone, so close to 10,000 more cars shouldn't be very noteworthy at this point. But Tesla's latest recall is a bit fussier in that technicians must review each car in person rather than just issuing an over…",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_4a0ac25e-e33e-4bbb-9ae9-585aa0bac22b,No image available,21/08/2024 15:00,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",21/08/2024,0.5423,positive
21/08/2024,222.6699982,223.2700043,223.2700043,210.6600037,220.3200073,Autoblog,Insider,Take a look at Waymo's new purpose-built robotaxi that's made by a Chinese Tesla rival,"Filed under:
 Green,Volkswagen,Car Buying,Minivan/Van,Electric
 Continue reading Take a look at Waymo's new purpose-built robotaxi that's made by a Chinese Tesla rival
Take a look at Waymo's new purpose-built robotaxi that's made by a Chinese Tesla rival orig…",https://www.autoblog.com/2024/08/21/take-a-look-at-waymo-s-new-purpose-built-robotaxi-that-s-made-by-a-chinese-tesla-rival/,https://edgecast-img.yahoo.net/mysterio/api/EE88137E93F9EEA3447121F0A58E8CB5C5499F2D6EA8FB7CF54449BB3ADC7B89/autoblog/resizefill_w1200_h675;quality_85;format_webp;cc_31536000;/https://o.aolcdn.com/images/dims3/GLOB/legacy_thumbnail/1062x597/format/jpg/quality/100/https://media.zenfs.com/en/business_insider_articles_888/886fe9f958fb01c4d30397cd6dd72850,21/08/2024 10:34,"Waymo unveiled its sixth-generation self-driving system on Monday. Waymo
Waymo is steadily taking over the streets of San Francisco and just unveiled its newest robotaxi.
The Google-backed self-dri… [+1756 chars]",21/08/2024,0.0,nuetral
21/08/2024,222.6699982,223.2700043,223.2700043,210.6600037,220.3200073,Business Insider,Tom Carter,Take a look at Waymo's new purpose-built robotaxi that's made by a Chinese Tesla rival,"Waymo, the Google-backed self-driving car startup that provides 100,000 paid rides a week, previewed its first purpose-built vehicle from Zeekr.",https://www.businessinsider.com/waymo-new-robotaxi-self-driving-zeekr-china-pictures-google-2024-8,https://i.insider.com/66c5a110b4912df3ae1d2b0f?width=1200&format=jpeg,21/08/2024 10:34,"Waymo unveiled its sixth-generation self-driving system on Monday. Waymo
<ul><li>Waymo unveiled its latest robotaxi, which is manufactured by Chinese Tesla rival Zeekr.</li><li>The Google-backed com… [+2096 chars]",21/08/2024,0.0,nuetral
21/08/2024,222.6699982,223.2700043,223.2700043,210.6600037,220.3200073,Hipertextual,Rubén Chicharro,"Europa también impondrá aranceles a los coches de Tesla, aunque tiene trampa","Tesla no se libra de los aranceles a los coches eléctricos que la Unión Europea quiere imponer a las compañías chinas, o a aquellas que fabrican vehículos en tal país. Tras una investigación, Europa ha anunciado que la empresa de movilidad de Elon Musk tambié…",http://hipertextual.com/2024/08/europa-tambien-impondra-aranceles-a-tesla-aunque-tiene-trampa,https://imgs.hipertextual.com/wp-content/uploads/2022/01/tesla-scaled.jpeg,21/08/2024 8:22,"Tesla no se libra de los aranceles a los coches eléctricos que la Unión Europea quiere imponer a las compañías chinas, o a aquellas que fabrican vehículos en tal país. Tras una investigación, Europa … [+2169 chars]",21/08/2024,-0.296,negative
21/08/2024,222.6699982,223.2700043,223.2700043,210.6600037,220.3200073,Business Insider,Erin Snodgrass,"Putin ally's machine-gun Cybertruck may look 'super cool,' but it's 'useless' on the battlefield, military expert says",Chechen warlord Ramzan Kadyrov posted a video of himself driving a Tesla Cybertruck affixed with what appeared to be a machine gun on top.,https://www.businessinsider.com/chechnya-machine-gun-cybertruck-looks-cool-worthless-battlefield-military-expert-2024-8,https://i.insider.com/66c0c7745da406397bf6bcec?width=1200&format=jpeg,21/08/2024 22:57,"Ramzan Kadyrov/Telegram
<ul><li>Chechen warlord Ramzan Kadyrov showed off a Cybertruck equipped with a machine gun.</li><li>The Putin ally said he plans to send the vehicle to the battlefield in Ukr… [+4035 chars]",21/08/2024,-0.3818,negative
21/08/2024,222.6699982,223.2700043,223.2700043,210.6600037,220.3200073,Yahoo Entertainment,Will Rimell,"New-look Tesla Model Y: 2025 overhaul adds power, range and tech",World's best-selling car will be rejuvenated to fend off cheaper and leggier rivals,https://autos.yahoo.com/look-tesla-model-y-2025-050050905.html,https://s.yimg.com/ny/api/res/1.2/JRk5Y.fxo8kkuvbncTcGyQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03OTU-/https://media.zenfs.com/en/autocar_articles_778/aedd6ba5f79b7d992260ef620eed3691,21/08/2024 5:00,"tesla model y facelift 2024
Early images of the revised Model Y have informed our artist's renders
The Tesla Model Y, the worlds best-selling car, will be substantially updated in 2025 with a new l… [+2904 chars]",21/08/2024,0.0,nuetral
21/08/2024,222.6699982,223.2700043,223.2700043,210.6600037,220.3200073,Xataka.com,Alberto de la Torre,Tesla tendrá que enfrentar aranceles del 9%: llega su momento para demostrar que puede competir entre los modelos premium,"Empezó a rumorearse el año pasado y se ha confirmado este año. La Unión Europea ya ha comenzado a aplicar sus derechos compensatorios contra los coches eléctricos venidos de China.
<!-- BREAK 1 -->
Los mal llamados aranceles comenzaron a aplicarse el pasado m…",https://www.xataka.com/movilidad/tesla-tendra-que-enfrentar-aranceles-9-llega-su-momento-para-demostrar-que-puede-competir-modelos-premium,https://i.blogs.es/349b02/maxim-rwg3sdsfkx8-unsplash/840_560.jpeg,21/08/2024 12:01,"Empezó a rumorearse el año pasado y se ha confirmado este año. La Unión Europea ya ha comenzado a aplicar sus derechos compensatorios contra los coches eléctricos venidos de China.
Los mal llamados … [+7662 chars]",21/08/2024,0.5859,positive
21/08/2024,222.6699982,223.2700043,223.2700043,210.6600037,220.3200073,Autoblog,Autoblog Staff,"Tesla recalls more than 9,000 2016 Model X SUVs over roof trim piece","Filed under:
 Green,Recalls,Tesla,Crossover,SUV,Electric
 Continue reading Tesla recalls more than 9,000 2016 Model X SUVs over roof trim piece
Tesla recalls more than 9,000 2016 Model X SUVs over roof trim piece originally appeared on Autoblog on Wed, 21 Aug…",https://www.autoblog.com/2024/08/21/tesla-recalls-more-than-9000-2016-model-x-suvs-over-roof-trim-piece/,https://edgecast-img.yahoo.net/mysterio/api/33E2C7E2E8BD53DDFFBBD96E0220A7A8F07326388B579B05D99129BD487244DF/autoblog/resizefill_w1200_h675;quality_85;format_webp;cc_31536000;/https://s.aolcdn.com/images/dims3/GLOB/legacy_thumbnail/1200x675/format/jpg/quality/100/https://s.aolcdn.com/os/ab/_cms/2024/08/21081002/2016-tesla-model-x.jpg,21/08/2024 12:25,"Tesla is recalling 9,136 Model X sports utility vehicles from the 2016 model year over a trim on the roof that could separate, increasing the risk of a crash, the National Highway Traffic Safety Admi… [+1556 chars]",21/08/2024,-0.25,negative
21/08/2024,222.6699982,223.2700043,223.2700043,210.6600037,220.3200073,Ars Technica,Jonathan M. Gitlin,"Ford rethinks EV strategy again—ditching 3-row SUVs, adding vans","The automaker plans some new pickups and smaller, cheaper EVs.",https://arstechnica.com/cars/2024/08/ford-rethinks-ev-strategy-again-ditching-3-row-suvs-adding-vans/,https://cdn.arstechnica.net/wp-content/uploads/2024/08/All-New-Ford-E-Transit_Mustang-Mach-E_All-Electric-F-150-760x380.jpg,21/08/2024 15:12,"Enlarge/ Ford hoped to build 600,000 EVs a year by now, a mix of Mustang Mach-E crossovers, E-Transit vans, and F-150 Lightning pickups. This year, sales are up 71 percent so far; by the end of June,… [+4005 chars]",21/08/2024,0.3818,positive
21/08/2024,222.6699982,223.2700043,223.2700043,210.6600037,220.3200073,Xataka.com,Javier Pastor,La Comisión Europea propone un arancel del 9% a Tesla. Podría haber sido mucho peor,"La Unión Europea lleva meses estudiando la posibilidad de imponer aranceles a los coches eléctricos chinos. En realidad técnicamente no los llaman así, pero los euroreguladores plantearon dichos ""derechos compensatorios"" a principios de julio a varias marcas.…",https://www.xataka.com/movilidad/comision-europea-propone-arancel-9-a-tesla-podria-haber-sido-mucho-peor,https://i.blogs.es/cda95a/tesla/840_560.jpeg,21/08/2024 7:14,"La Unión Europea lleva meses estudiando la posibilidad de imponer aranceles a los coches eléctricos chinos. En realidad técnicamente no los llaman así, pero los euroreguladores plantearon dichos ""der… [+2915 chars]",21/08/2024,-0.296,negative
22/08/2024,223.8200073,210.6600037,210.6600037,220.3200073,213.2100067,Autoblog,Yahoo Finance,Lucid CEO: We've taken the mantle from a 'distracted' Tesla,"Filed under:
 Green,Tesla,Crossover,SUV,Electric,Sedan,Lucid
 Continue reading Lucid CEO: We've taken the mantle from a 'distracted' Tesla
Lucid CEO: We've taken the mantle from a 'distracted' Tesla originally appeared on Autoblog on Thu, 22 Aug 2024 08:45:00…",https://www.autoblog.com/2024/08/22/lucid-ceo-weve-taken-the-mantle-from-a-distracted-tesla/,https://edgecast-img.yahoo.net/mysterio/api/9FE787F9A4C8F6514F59E513442825873047180604E8626D036214D16388FA43/autoblog/resizefill_w1200_h675;quality_85;format_webp;cc_31536000;/https://s.aolcdn.com/images/dims3/GLOB/legacy_thumbnail/1200x675/format/jpg/quality/100/https://s.aolcdn.com/os/ab/_cms/2024/08/22083407/Lucid-Gravity-action-front-three-quarter-low2.jpg,22/08/2024 12:45,"PEBBLE BEACH, Calif. Lucid Motors (LCID) has a lot riding on its next EV, the Gravity SUV, when it comes out later this year.
Lucid CEO Peter Rawlinson spoke to Yahoo Finance from the Pebble Beach C… [+2632 chars]",22/08/2024,0.0,nuetral
22/08/2024,223.8200073,210.6600037,210.6600037,220.3200073,213.2100067,CNET,Mike De Socio,Can You Install a Home Battery System by Yourself?,"A home battery installation is best left to the professionals. In some cases, you don't have a choice.",https://www.cnet.com/home/energy-and-utilities/can-you-install-a-home-battery-system-by-yourself/,https://www.cnet.com/a/img/resize/2af077a6f5518bac0d9417e6d3dad22108525fac/hub/2024/01/10/3e396f63-8983-44c7-9319-0d6af9be41b2/gettyimages-1361673535.jpg?auto=webp&fit=crop&height=675&width=1200,22/08/2024 17:54,"Many homeowners thrive in the do-it-yourself approach to home renovations. It's an easy way to save money and take better control over a project.
When it comes to something like installing a home ba… [+7449 chars]",22/08/2024,0.8885,positive
23/08/2024,214.4600067,220.3200073,220.3200073,213.2100067,209.2100067,Yahoo Entertainment,Demitri Fierro,Tesla releases first render images of new 'Semi Factory' — and it could signal a shift in the freight industry,"""This is one area where Tesla can really dominate.""",https://www.yahoo.com/news/tesla-releases-first-render-images-100000042.html,https://s.yimg.com/ny/api/res/1.2/1to9QEp75JdbH8TTkI53Ng--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/the_cool_down_737/b936b098f12032e8d4834480b0539a10,23/08/2024 10:00,"The electrification revolution is growing. While electric vehicles have been recognized as a growing trend among consumers, the interest is now spreading to the commercial vehicle world.
As explaine… [+2320 chars]",23/08/2024,0.6597,positive
23/08/2024,214.4600067,220.3200073,220.3200073,213.2100067,209.2100067,Electriccarsreport.com,Unknown,BMW Overtakes Tesla in European EV Sales for First Time,"Demand for cars in Europe increased by 2% last month compared to July 2023. JATO Dynamics’ data for 28 European markets revealed that a total of 1.03 million units were registered in the region, taking the number of year-to-date registrations to almost 7.9 mi…",https://electriccarsreport.com/2024/08/bmw-overtakes-tesla-in-european-ev-sales-for-first-time/,https://electriccarsreport.com/wp-content/uploads/2024/04/BMW-i4.jpg,23/08/2024 21:04,"Demand for cars in Europe increased by 2% last month compared to July 2023. JATO Dynamics data for 28 European markets revealed that a total of 1.03 million units were registered in the region, takin… [+3880 chars]",23/08/2024,0.4019,positive
23/08/2024,214.4600067,220.3200073,220.3200073,213.2100067,209.2100067,Golem.de,Mike Faust,Elektroautos: BMW verkauft mehr Elektrofahrzeuge als Tesla,"Trotz sinkender Nachfrage konnte BMW in Europa mehr Elektroautos absetzen als Tesla. (Elektroauto, Tesla)",https://www.golem.de/sonstiges/zustimmung/auswahl.html?from=https%3A%2F%2Fwww.golem.de%2Fnews%2Felektroautos-bmw-verkauft-mehr-elektrofahrzeuge-als-tesla-2408-188328.html&referer=https%3A%2F%2Ft.co%2F24001284cf,No image available,23/08/2024 11:28,"Besuchen Sie Golem.de wie gewohnt mit Werbung und Tracking,
 indem Sie der Nutzung aller Cookies zustimmen.
 Details zum Tracking finden Sie im Privacy Center.
Skript wurde nicht geladen. Informat… [+607 chars]",23/08/2024,0.0,nuetral
23/08/2024,214.4600067,220.3200073,220.3200073,213.2100067,209.2100067,Business Insider,Alistair Barr,Tesla's AI supercomputer has a Silicon Valley town rushing to meet surging electricity demand,AI data centers use way more electricity than traditional cloud facilities. This is sparking a surge in demand that is rippling across the grid.,https://www.businessinsider.com/tesla-ai-data-center-electricity-demand-palo-alto-substation-2024-8,https://i.insider.com/66bc1217955b01c3294e679d?width=1200&format=jpeg,23/08/2024 17:29,"A Tesla Model Y drives past a new electrical substation in Palo Alto, California.Alistair Barr/Business Insider
<ul><li>Elon Musk is building supercomputers using advanced AI for Tesla's self-drivin… [+6586 chars]",23/08/2024,0.25,positive
26/08/2024,218.75,213.2100067,213.2100067,209.2100067,205.75,Business Insider,Tom Carter,"Elon Musk tells X staff to write a one-page summary of their achievements to get stock options, report says","In an email to staff reported by The Verge, Elon Musk told staff to submit a summary of their contributions to the company to get their stock options.",https://www.businessinsider.com/elon-musk-tells-x-staff-to-prove-deserve-stock-options-2024-8,https://i.insider.com/66cc57dcc72ebc54a40ead25?width=1200&format=jpeg,26/08/2024 10:57,"Tesla CEO Elon Musk told employees they would need to work ""long hours at a high intensity"" after taking over Twitter — and said those unwilling to do so should leave.Richard Bord/Getty Images
<ul><… [+2350 chars]",26/08/2024,0.0,nuetral
26/08/2024,218.75,213.2100067,213.2100067,209.2100067,205.75,Business Insider,Tom Carter,"The cheapest Cybertruck now costs nearly $100,000. Here are 5 alternatives.","From Rivian to Ford, here are five electric pickups that offer an alternative to the Cybertruck.",https://www.businessinsider.com/tesla-cybertruck-alternatives-rivian-ford-chevy-2024-8,https://i.insider.com/66cc87b543b5e59d16b5099b?width=1200&format=jpeg,26/08/2024 15:21,"The cheapest Tesla Cybertruck now costs nearly $100,000, after Tesla removed the option to preorder a cheaper version from its website. Reuters
<ul><li>The cheapest Cybertruck now costs nearly $100,… [+3355 chars]",26/08/2024,0.0,nuetral
26/08/2024,218.75,213.2100067,213.2100067,209.2100067,205.75,Business Insider,jsor@businessinsider.com (Jennifer Sor),Tesla investor Ross Gerber says he's been dumping the stock because no one wants the company's cars or robots,"""We've seen sales go down, and that's what's happening. If you're expecting a great quarter, you're wrong. They're not selling any Teslas here.""",https://markets.businessinsider.com/news/stocks/tesla-stock-outlook-elon-musks-cars-sales-robots-ross-gerber-2024-8,https://i.insider.com/66cc8a47c72ebc54a40eb3e4?width=1200&format=jpeg,26/08/2024 15:44,"One of Tesla's longtime investors has dumped around half his stake in Elon Musk's carmaker. 
According to longtime shareholder Ross Gerber, that's because no one seems interested in buying its cars … [+2486 chars]",26/08/2024,-0.296,negative
26/08/2024,218.75,213.2100067,213.2100067,209.2100067,205.75,heise online,dpa,"Tesla-Protestcamp – ""Heiße Phase"" könnte noch kommen",Seit einem halben Jahr besetzen Umweltaktivisten ein Waldstück nahe der Tesla-Fabrik. Sie wollen im Kampf gegen den Ausbau des Werks nicht weichen.,https://www.heise.de/news/Tesla-Protestcamp-Heisse-Phase-koennte-noch-kommen-9846966.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/6/5/8/1/0/8/shutterstock_1837404886-9ed0bcc1df406f1b.jpg,26/08/2024 4:21,"Inhaltsverzeichnis
Das kleine Protestcamp inmitten des Waldes an der Tesla-Fabrik lässt sich von der asphaltierten Straße nur vage erkennen. Doch aus den vereinzelten Zelten und Baumhäusern von dama… [+5290 chars]",26/08/2024,0.0,nuetral
27/08/2024,213.25,209.2100067,209.2100067,205.75,206.2799988,Gizmodo.com,Matthew Gault,"Elon Musk’s Optimus Robot Debuts at World Robot Conference, Doesn’t Do Any Robot Things",The World Robot Conference in Beijing was a marvelous exposition of our possible future and a showcase of how far Tesla's competitors have come.,https://gizmodo.com/elon-musks-optimus-robot-debuts-at-world-robot-conference-doesnt-do-any-robot-things-2000491523,https://gizmodo.com/app/uploads/2024/08/OptimusRobot.jpg,27/08/2024 16:35,"The World Robot Conference in Beijing was a show floor of wonder last week. Humanoid Chinese robots played the zither, folded laundry, and bested humans at the board game Go. As these modern miracles… [+2260 chars]",27/08/2024,0.34,positive
27/08/2024,213.25,209.2100067,209.2100067,205.75,206.2799988,Business Insider,Nora Naughton,Tesla investor Ross Gerber says he can't get rid of his used Tesla. Here's why Musk's cars aren't retaining value like they used to.,Tesla's resale values have been in freefall since 2022 as more and more secondhand models hit the market.,https://www.businessinsider.com/used-tesla-prices-ross-gerber-ev-sales-2024-8,https://i.insider.com/66ce2f891aa2ac29ee34c237?width=1200&format=jpeg,27/08/2024 20:36,"A Tesla Model 3 on the assembly line at the Tesla factory in Fremont, California.Mason Trinca/The Washington Post via Getty Images
<ul><li>Used Tesla prices have been in a freefall since 2022.</li><… [+2688 chars]",27/08/2024,0.0,nuetral
27/08/2024,213.25,209.2100067,209.2100067,205.75,206.2799988,Yahoo Entertainment,Owen Bellwood,"Tesla Drops $50,000 Penalty Against Cybertruck Owners Who Sell Their Trucks","So far this year, the Tesla Cybertruck has been bricked by car washes, gotten stuck on the sandy bank of a lake and been utterly destroyed by a YouTuber’s...",https://autos.yahoo.com/tesla-drops-50-000-penalty-144500441.html,https://media.zenfs.com/en/jalopnik_622/54284949bf9cc4d54fb359d69255030d,27/08/2024 14:45,"You had your fun, its time to admit this is ridiculous. - Photo: Michael M. Santiago (Getty Images)
So far this year, the Tesla Cybertruck has been bricked by car washes, gotten stuck on the sandy b… [+2209 chars]",27/08/2024,0.1531,positive
28/08/2024,209.7200012,205.75,205.75,206.2799988,214.1100006,Die Zeit,ZEIT ONLINE: News -,Tesla-Erweiterung: Suche nach Weltkriegsbomben am Tesla-Werk fast abgeschlossen,Hier finden Sie Informationen zu dem Thema „Tesla-Erweiterung“. Lesen Sie jetzt „Suche nach Weltkriegsbomben am Tesla-Werk fast abgeschlossen“.,https://www.zeit.de/news/2024-08/28/suche-nach-weltkriegsbomben-am-tesla-werk-fast-abgeschlossen,https://img.zeit.de/news/2024-08/28/suche-nach-weltkriegsbomben-am-tesla-werk-fast-abgeschlossen-image-group/wide__1300x731,28/08/2024 8:32,Die wochenlange Suche nach Bomben und Munition aus dem Zweiten Weltkrieg am Tesla-Werk in Grünheide (Landkreis Oder-Spree) steht kurz vor dem Ende. «Die Sondierung soll in der kommenden Woche abgesch… [+1978 chars],28/08/2024,-0.5994,negative
28/08/2024,209.7200012,205.75,205.75,206.2799988,214.1100006,Business Insider,Tom Carter,"Chinese Tesla rival launches $22,000 EV with self-driving features. Here's why that's a big problem for Tesla.","Tesla rival Xpeng unveiled its M03 EV on Tuesday. The model with advanced autonomous driving features costs from 155,800 yuan ($21,900).",https://www.businessinsider.com/tesla-rival-china-xpeng-launches-cheap-ev-self-driving-tech-2024-8,https://i.insider.com/66cef67fc72ebc54a40f879e?width=1200&format=jpeg,28/08/2024 11:31,"Xpeng CEO He Xiaopeng unveils the M03, the Tesla rival's latest EV, at an event in Beijing.PEDRO PARDO/Getty Images
<ul><li>Chinese EV maker Xpeng just launched a new low-priced EV.</li><li>The chea… [+2592 chars]",28/08/2024,0.128,positive
